1,1,0,Informatique,0
2,1,0,Art,0
3,1,0,Musique,0
4,1,0,Ecriture,0
5,1,0,Langue,0
6,1,1,Internet,0
7,1,1,Jeu vidéo,0
8,1,1,Système,0
9,1,1,Sciences,0
10,1,1,Croquis,0
11,1,1,Illustration,0
12,1,1,Animation,0
13,1,1,Anglais,0
14,1,1,Français,0
15,1,1,Japonais,0
